,P149774,P149985,P153403,P153537,P154325,P155534,P157632,P158276,P158665,P158785,P160100,P160971,P161515,P161809,P161865,P165970,P164921,P164398,P165114,P169026,P170008,P170055,P172017,P172390,P172496,P174092,P176973,P177793,P186330,P182545,P179186,P179980,P181568,P170561,P184521,P184022
KEGG_PROTEASOME,0.573266847369453,0.59516594415854,0.584667482956238,0.575006343152901,0.587016159188189,0.598811700639939,0.582633228389705,0.574837708005117,0.577973576188767,0.599466674340192,0.598828821128474,0.591801824116586,0.590157615844093,0.598973931569326,0.599518304820465,0.571691828558959,0.610136486067966,0.591406978901663,0.582849865192356,0.590253071551095,0.572898960018256,0.579861763352425,0.58573541400548,0.567295513066574,0.584218547288793,0.556694082671171,0.562033432743237,0.571925925157262,0.610148085458385,0.597747274591872,0.575757880466407,0.567523315645083,0.579429277922771,0.589456360196285,0.581929073516684,0.578351539191057
KEGG_PROTEIN_EXPORT,0.65280415138962,0.668282817999562,0.67133254468308,0.657263612205564,0.657467342328163,0.672101286230472,0.653318571813642,0.664138392448251,0.669428576838871,0.674737386237895,0.661594114300677,0.667448668433714,0.670282263063576,0.672879879627269,0.670392834272272,0.657453887089112,0.672739008816133,0.662008281144955,0.655303105546275,0.64922554223546,0.65623999636113,0.671606050524222,0.657660958583582,0.669670343415433,0.655276732168089,0.648679861829263,0.644987175778494,0.663035039755053,0.639217033000355,0.662854786892977,0.661262985241249,0.65222997563409,0.663069043033972,0.676360537585687,0.661340424243814,0.673424783378991
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,0.531629571323344,0.511937193275308,0.523286249595717,0.483044081377624,0.534826858879136,0.478225928105896,0.519053004150691,0.544607190285348,0.482300498016124,0.508336292213018,0.527986864621486,0.530045372694828,0.52833187496279,0.500560380126107,0.515113006160436,0.544822168123459,0.526685527299063,0.516769060958915,0.541529279692233,0.531459036988247,0.515646961261598,0.499618299861043,0.520856888678863,0.515385127334394,0.555620007938647,0.488902614558358,0.52480699167855,0.511386276626685,0.45972878141291,0.516811053688239,0.517671107205002,0.549607792503654,0.512792032964138,0.504865368236311,0.52300958875929,0.508934729137786
KEGG_PURINE_METABOLISM,0.487047918854012,0.479236793603306,0.483849140003764,0.497197277575403,0.484920611834534,0.480061154583216,0.488727965495103,0.492446946964342,0.473338497616827,0.491578935605691,0.485138095516177,0.482815192626789,0.479486606752744,0.487286727094617,0.483315319607294,0.487527152295354,0.482230890314232,0.481039409755053,0.475814797324099,0.490871131616242,0.485021754254974,0.491754835362469,0.477457827416469,0.485636404885408,0.49154839619985,0.486989499100012,0.476035833502965,0.469076647972823,0.481306196847787,0.500651271261505,0.49019041305502,0.495274179827423,0.485798211461318,0.490449008731536,0.500615456089304,0.490280581282762
KEGG_PYRIMIDINE_METABOLISM,0.539173204036161,0.540814025056199,0.535124804026704,0.55385011092831,0.541441412217727,0.541040199901135,0.545423446464183,0.545522231781473,0.529006192871085,0.549986547890293,0.543196391063334,0.555339330038351,0.542436108665557,0.542076924570089,0.532380872447132,0.549909882745265,0.545641956717999,0.553778107392283,0.543077383959392,0.541171872802266,0.552243738704746,0.552720662498909,0.543337185813359,0.535654782361519,0.540041026218458,0.553558885640796,0.531433175099486,0.52485269235925,0.563856766428343,0.559744573136839,0.555962125624517,0.544872324288049,0.543597044128234,0.542225867631144,0.558665112956251,0.542669375288426
KEGG_PYRUVATE_METABOLISM,0.517892188477974,0.523422057985741,0.514937776603518,0.528027708614736,0.506862637120479,0.496451874541734,0.557291472378506,0.520056423636239,0.504944090313103,0.51902157356847,0.54289209318859,0.547145152822307,0.532585185286505,0.531885952982718,0.511843024447642,0.507347387065032,0.534845256391542,0.51747771401993,0.520664919411432,0.555628584477693,0.513987922523702,0.52731860677537,0.514050648720789,0.519404958047846,0.540388020244395,0.536146281032262,0.532311973793628,0.529352360967462,0.502665755683064,0.525619428344558,0.525819209285492,0.544948371886948,0.533801610882541,0.535870092262618,0.525049877363998,0.518663878281443
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,0.513352089132433,0.526519541031043,0.510494379775293,0.485470918761137,0.518565458303022,0.518832441302916,0.493764873894726,0.508691457256327,0.505666255744545,0.517443838788088,0.523244366198567,0.494119647438071,0.496384076956423,0.51690330174272,0.529497958175259,0.488416693047188,0.517226629172247,0.516366724102549,0.503103189250852,0.50800927084498,0.517399654692736,0.522732525032634,0.504736040950977,0.521290692671731,0.511931813703256,0.46888948723199,0.519415248426837,0.502205128550784,0.51863280550554,0.525538063999174,0.506610120253089,0.50149715118338,0.523187994266916,0.514063985195223,0.491308474846285,0.51003573172753
KEGG_REGULATION_OF_AUTOPHAGY,0.23051288384122,0.259617360500045,0.256223516200081,0.25529241035557,0.238709247357861,0.254864750144118,0.2547860047816,0.234029743970792,0.241111330938687,0.251729861513352,0.239281357711427,0.241534204012124,0.258318238922981,0.246576300219189,0.268168874993936,0.231656302755425,0.273719834982385,0.23023801720584,0.269942070088962,0.243001140749001,0.289979645197947,0.242920250592322,0.236555489487585,0.246598386088861,0.239741426586075,0.242036425194873,0.236580831389354,0.245133894418644,0.257348924420305,0.258424531974538,0.244360871162104,0.228764738906733,0.249155366968654,0.252691760395199,0.242151191436867,0.252726589791442
KEGG_RENAL_CELL_CARCINOMA,0.61044982125924,0.621171792042369,0.617718620044597,0.580626885204868,0.623191383926608,0.612011049626488,0.596093284784491,0.613799553244964,0.597058389211551,0.607740575700261,0.608366998961792,0.588363472151664,0.592358061031574,0.600887470109269,0.625344686132751,0.58427141198822,0.62052205391326,0.603777944242342,0.584055631941484,0.599829619043001,0.618951916605303,0.620089774006545,0.594499679140336,0.614708340770158,0.595900182535233,0.570410133637448,0.604145996435812,0.594117463102551,0.616991191807979,0.627004924869568,0.612252675088866,0.592762425793964,0.630366855583574,0.607566709312294,0.591609419420645,0.615694488086319
KEGG_RENIN_ANGIOTENSIN_SYSTEM,0.245907575459676,0.219226594915259,0.257881172232084,0.16781344871411,0.298099726962415,0.27392060635771,0.193821472632059,0.229038617424794,0.27686952371795,0.204211002299092,0.193293738793152,0.20426358649045,0.230083255724348,0.226628401170455,0.283467040437976,0.224186910843398,0.249596333456266,0.204165552759042,0.155126021720364,0.255982473685969,0.267606581336498,0.264770923320795,0.199535367063488,0.235314505673813,0.203907047005452,0.231483039139525,0.252915476047051,0.162923527732622,0.219750180171317,0.24181293119801,0.189696187902252,0.207212147676485,0.262473098417293,0.24130130448195,0.145596494370683,0.199555474993724
